price,carat,y,cut,color,clarity
4769,1.03,6.46,2,3,7
4845,1.05,6.62,6,5,6
1605,0.52,5.1,2,3,5
5235,1.01,6.45,2,2,6
5645,1.0,6.26,1,1,6
851,0.46,4.95,2,7,4
647,0.31,4.39,2,4,3
653,0.42,4.9,3,2,7
420,0.26,4.16,3,1,5
579,0.33,4.47,2,4,5
1433,0.43,4.87,2,4,1
3774,1.29,7.15,3,3,8
1662,0.55,5.29,2,4,5
434,0.33,4.45,2,4,7
475,0.3,4.33,2,3,6
1793,0.51,5.08,3,1,5
5231,1.04,6.56,3,2,6
742,0.3,4.34,2,1,4
2016,0.54,5.23,3,1,4
698,0.31,4.3,1,4,5
491,0.3,4.29,2,5,5
8623,1.03,6.43,1,1,3
630,0.35,4.52,1,2,7
1851,0.57,5.35,2,4,4
6439,1.01,6.46,2,4,5
5766,1.0,6.57,6,4,5
15231,2.02,8.1,2,7,4
10631,1.32,7.08,2,4,4
1828,0.52,5.08,3,1,5
3696,1.5,7.1,6,6,8
3197,0.9,6.18,3,7,4
15729,2.01,7.74,5,6,5
7094,1.01,6.44,3,2,5
14918,3.0,9.19,6,7,7
1192,0.54,5.29,2,4,7
4707,1.01,6.39,3,4,6
505,0.32,4.38,3,5,5
1080,0.36,4.52,1,2,5
5698,1.07,6.42,2,5,5
4689,1.1,6.54,3,5,6
8532,1.01,6.45,3,3,3
758,0.4,4.77,2,6,3
1068,0.5,5.04,3,5,6
18376,2.0,7.99,6,3,6
884,0.36,4.6,2,4,2
8637,1.53,7.34,2,6,7
698,0.31,4.3,3,4,5
18559,2.09,8.23,1,5,6
6813,1.58,7.38,3,3,7
1935,0.5,5.1,1,4,3
945,0.4,4.72,6,6,1
2896,0.53,5.24,2,3,2
3877,1.0,6.52,1,7,5
769,0.26,4.06,2,2,3
2371,0.8,6.05,1,3,7
4155,1.0,6.29,2,3,7
7069,1.07,6.59,2,4,4
13542,2.0,8.08,6,7,5
5080,0.9,6.13,2,4,4
17294,2.05,8.08,2,5,6
526,0.3,4.35,2,5,4
4980,1.04,6.58,1,5,6
2893,0.82,6.04,3,4,7
868,0.33,4.44,2,5,1
784,0.42,4.83,3,1,6
1115,0.41,4.84,1,3,3
2831,0.76,5.98,3,2,7
5551,1.09,6.54,3,5,5
4374,1.07,6.58,2,3,7
4228,0.92,6.32,3,5,4
878,0.3,4.33,2,4,3
8977,1.4,7.07,2,5,5
5939,1.01,6.37,2,1,6
1279,0.5,5.27,5,3,5
7074,1.16,6.88,1,4,5
526,0.24,4.03,2,3,3
4861,1.22,6.96,3,7,7
1077,0.39,4.66,2,4,4
1087,0.42,4.77,1,4,5
789,0.3,4.31,3,2,3
2065,0.57,5.39,2,3,4
467,0.25,4.1,3,5,2
4309,0.9,6.14,3,5,4
2657,0.7,5.76,1,4,5
16280,2.03,7.84,5,3,6
758,0.32,4.4,2,1,5
666,0.33,4.47,1,3,5
7476,1.5,7.15,5,5,3
1911,0.52,5.16,1,4,3
855,0.4,4.68,1,1,7
10321,1.27,6.96,3,4,3
566,0.34,4.59,3,3,6
874,0.37,4.61,1,1,6
11257,1.7,7.62,1,6,5
891,0.31,4.38,2,4,1
826,0.31,4.42,6,2,2
2266,0.55,5.36,6,3,1
2815,0.89,6.23,1,5,7
5421,1.21,6.76,1,6,6
2817,0.71,5.73,1,2,6
960,0.37,4.65,2,3,2
984,0.42,4.81,1,4,4
2106,0.7,5.7,3,4,6
1865,0.47,5.02,2,5,1
6043,1.01,6.43,3,2,5
588,0.33,4.52,3,3,6
561,0.32,4.35,6,4,5
6749,1.03,6.5,1,4,4
1847,0.54,5.21,2,2,5
4382,0.76,5.87,2,2,2
16656,2.24,8.35,1,5,7
1758,0.5,5.0,1,1,5
8789,1.25,6.99,2,5,3
851,0.35,4.62,6,2,4
489,0.31,4.32,3,6,4
3387,0.9,6.04,5,5,6
803,0.32,4.43,2,1,3
8413,1.06,6.52,2,2,4
12862,2.03,8.12,1,7,6
8672,1.24,6.88,6,4,5
1013,0.38,4.66,2,2,3
4383,1.0,6.44,3,3,7
4141,1.04,6.46,1,6,7
3859,0.9,6.01,6,4,5
1656,0.51,5.11,1,2,5
1053,0.4,4.82,1,2,4
2961,0.75,5.82,1,5,4
7855,1.3,6.96,1,5,4
1982,0.54,5.28,2,4,2
1692,0.55,5.3,2,3,5
1944,0.72,5.74,1,7,5
829,0.35,4.53,2,2,4
791,0.41,4.78,2,1,6
5487,1.14,6.67,6,5,6
5386,0.9,6.23,2,3,4
1875,0.51,5.19,2,4,3
9526,1.62,7.52,1,2,7
454,0.3,4.32,2,5,5
7367,1.2,6.84,2,6,1
10365,1.65,7.63,2,6,6
1336,0.49,4.99,3,1,5
14179,1.5,7.2,1,2,5
3951,0.9,6.22,1,3,7
2501,0.77,5.9,3,6,4
491,0.35,4.57,1,6,5
746,0.4,4.72,3,1,5
1151,0.57,5.38,2,5,7
1033,0.36,4.63,2,1,3
3760,0.74,5.85,2,5,1
743,0.33,4.41,3,2,6
4015,1.0,6.35,3,5,7
1953,0.7,5.69,2,7,5
9505,1.28,7.01,1,4,4
1098,0.5,5.27,6,2,7
8650,1.09,6.58,3,4,1
6108,1.01,6.36,1,4,5
4240,1.04,6.47,1,6,4
1367,0.41,4.79,2,2,2
828,0.32,4.41,1,3,5
6517,1.01,6.63,6,2,5
868,0.4,4.74,3,4,3
6646,1.38,7.08,1,5,7
1341,0.6,5.5,1,5,6
2088,0.7,5.61,6,5,6
941,0.38,4.57,1,1,6
1432,0.53,5.16,3,2,6
1628,0.73,5.93,6,2,8
5630,1.12,6.5,6,2,6
7392,1.0,6.47,1,1,5
925,0.5,5.02,6,1,7
12587,2.0,8.0,2,5,7
5231,1.01,6.53,2,6,4
2913,0.71,5.74,1,4,7
5410,1.13,6.66,1,5,6
818,0.41,4.67,5,2,7
2052,0.71,5.75,2,7,5
3173,0.8,6.0,2,1,7
453,0.26,4.1,3,2,5
2720,0.83,5.98,2,5,6
6145,1.4,7.09,3,7,6
3161,0.63,5.52,2,2,2
6612,1.0,6.37,2,4,5
2100,0.7,5.6,2,2,7
1088,0.4,4.76,2,3,3
3848,0.91,6.09,6,1,7
1079,0.41,4.72,3,2,4
11782,1.83,7.73,3,3,6
4695,1.04,6.51,2,3,7
4267,0.91,6.19,2,3,6
710,0.3,4.31,3,1,5
3435,0.91,6.28,3,4,7
3119,1.02,6.37,1,7,7
544,0.31,4.37,3,4,5
5430,1.02,6.59,3,3,6
15729,2.01,7.87,2,6,5
1069,0.55,5.26,1,4,7
2288,0.76,5.84,2,5,7
12210,2.0,58.9,1,5,7
1071,0.3,4.4,1,4,1
576,0.32,4.38,1,5,6
3437,0.93,6.11,1,5,7
4229,1.02,6.38,3,5,7
2423,0.7,5.68,1,3,6
6106,1.15,6.76,2,5,6
1950,0.5,5.28,5,2,4
368,0.3,4.27,6,5,7
10153,1.53,7.36,2,5,6
10346,1.0,6.52,3,3,1
1096,0.38,4.74,2,1,3
5702,1.06,6.61,2,6,4
12839,2.05,8.41,3,6,7
8646,1.16,6.75,2,4,3
540,0.3,4.27,3,2,7
698,0.31,4.29,2,4,5
663,0.31,4.32,2,3,6
681,0.3,4.32,3,1,4
636,0.42,4.86,2,7,4
2147,0.71,5.74,1,4,7
1200,0.4,4.66,1,4,2
5293,1.25,7.03,1,6,6
814,0.32,4.44,2,4,2
698,0.31,4.34,2,5,4
1221,0.42,4.83,1,3,3
2858,0.71,5.72,1,1,5
526,0.3,4.28,3,2,6
16131,1.73,7.64,2,3,4
1055,0.42,4.82,2,4,4
4872,1.0,6.39,2,5,6
884,0.47,5.02,2,6,5
4123,0.91,6.27,3,1,7
1327,0.42,4.83,2,2,2
765,0.34,4.45,2,5,4
687,0.42,4.79,1,4,6
490,0.31,4.37,2,3,6
6583,1.34,7.04,1,4,7
819,0.3,4.26,1,4,3
7292,1.09,6.58,2,4,5
1176,0.42,4.83,2,2,2
1720,0.52,5.12,1,3,5
2178,0.66,5.65,2,5,5
4997,1.04,6.41,2,6,4
3415,0.77,5.72,3,3,3
1268,0.53,5.18,3,3,6
2456,0.78,5.91,2,7,5
7275,1.06,6.56,1,2,5
4391,1.13,6.64,3,7,6
648,0.32,4.38,1,6,4
3619,0.9,6.19,1,3,7
13437,2.08,8.1,1,3,7
1306,0.6,5.57,6,7,4
900,0.32,4.41,2,2,5
1013,0.3,4.33,2,2,1
746,0.37,4.64,2,3,5
709,0.3,4.24,1,6,2
2233,0.58,5.46,2,5,1
1605,0.52,5.15,2,1,6
5174,1.14,6.74,2,7,6
6129,1.2,6.78,1,5,6
921,0.42,4.87,2,3,4
2082,0.58,5.34,3,2,4
877,0.4,4.79,1,5,3
1715,0.5,5.02,3,5,2
4258,0.92,6.14,6,2,6
1200,0.38,4.66,2,1,3
1069,0.38,4.66,1,2,4
3516,0.71,5.74,2,2,4
1838,0.5,5.13,3,4,3
8991,1.12,6.72,2,2,4
767,0.35,4.58,1,3,4
1815,0.57,5.38,2,4,4
2534,0.81,5.87,6,5,6
1719,0.58,5.43,2,4,5
2095,0.57,5.41,2,4,3
802,0.31,4.33,1,5,3
5577,1.04,6.49,2,5,4
2042,0.7,5.68,3,7,2
2343,0.71,5.66,3,3,6
2401,0.7,5.63,6,3,6
2066,0.56,5.31,2,1,5
5831,1.15,6.79,3,5,5
3616,0.73,5.83,6,3,3
1884,0.51,5.2,2,1,6
10515,1.04,6.71,3,3,1
5031,1.07,6.68,2,5,6
2739,0.8,5.91,3,5,6
14462,2.08,8.35,1,5,7
5190,1.21,6.82,3,5,7
1013,0.36,4.62,2,3,4
3750,0.9,5.92,6,3,4
4077,1.0,6.18,5,2,7
1156,0.58,5.22,5,1,7
1727,0.53,5.23,2,2,5
2137,0.71,5.77,1,3,7
3350,0.77,5.86,3,3,4
776,0.3,4.28,1,3,5
2975,0.7,5.72,3,3,4
1778,0.5,5.14,3,3,3
3881,0.9,6.1,1,3,6
12506,1.57,7.49,2,4,5
735,0.42,4.75,6,1,6
1449,0.5,5.16,2,4,5
4844,1.0,6.63,5,2,6
650,0.3,4.28,2,5,2
2527,0.73,5.86,2,3,6
3921,0.91,6.29,1,5,5
8231,1.32,7.05,2,4,6
5548,0.96,6.46,3,1,6
4030,0.71,5.8,2,2,3
2117,0.7,5.57,6,6,5
3906,0.91,6.23,2,6,4
973,0.53,5.23,2,6,7
6741,1.2,6.84,2,4,6
791,0.41,4.86,2,1,6
647,0.41,4.79,1,7,4
1125,0.61,5.6,3,7,7
1446,0.62,5.49,2,3,7
4485,0.9,6.14,6,4,3
1297,0.62,5.49,2,7,4
6622,1.02,6.42,3,4,4
814,0.3,4.3,1,2,4
1637,0.54,5.23,2,4,5
3284,0.89,6.24,6,2,7
4816,1.0,6.45,1,4,6
2513,0.63,5.55,2,2,5
2942,0.81,5.95,3,3,7
1831,0.51,5.17,1,2,4
1846,0.54,5.25,3,5,2
3896,1.04,6.56,1,4,7
2722,0.78,5.99,2,1,7
14904,1.79,7.76,1,5,4
3023,0.65,5.6,2,2,3
1639,0.53,5.21,2,3,6
1125,0.4,4.7,2,5,3
2133,0.55,5.29,2,1,5
2400,0.7,5.76,3,3,5
12152,1.5,7.42,3,5,4
9905,2.04,8.08,1,4,8
1047,0.5,5.08,6,6,5
1935,0.5,5.04,2,4,3
12998,1.72,7.64,1,5,6
8515,1.59,7.59,3,7,4
505,0.23,3.94,6,2,3
11154,1.01,6.39,2,2,2
8952,1.51,7.3,3,6,5
1192,0.41,4.7,1,3,3
10742,1.13,6.71,2,3,3
958,0.39,4.73,3,4,3
600,0.26,4.12,2,5,1
5766,1.0,6.56,3,4,5
3569,0.9,6.18,3,3,7
8662,1.01,6.55,2,4,3
3917,0.77,5.92,3,3,3
6340,1.02,6.47,2,1,6
3384,0.95,6.02,5,1,7
4123,1.13,6.56,5,7,6
3420,0.78,5.88,3,2,4
11986,1.52,7.24,3,4,5
14359,2.1,8.21,1,7,5
500,0.25,4.05,3,6,3
3590,0.95,6.43,3,2,7
589,0.32,4.35,3,1,6
923,0.41,4.7,2,4,6
3162,0.76,5.79,3,2,5
2586,0.7,5.83,1,4,5
501,0.3,4.37,2,5,5
710,0.3,4.33,2,1,5
1659,0.43,4.89,1,1,2
4586,1.03,6.53,1,3,7
2195,0.7,5.77,3,3,7
681,0.37,4.59,6,2,5
454,0.25,4.02,2,4,4
2516,0.71,5.72,1,2,6
3019,0.78,5.97,1,1,6
9417,1.51,7.23,3,3,6
1092,0.35,4.59,2,4,3
1192,0.41,4.7,2,3,3
1178,0.47,5.21,3,5,5
5556,1.21,6.57,1,4,6
2544,0.84,6.05,3,7,4
498,0.23,4.01,3,2,3
5135,1.14,6.67,1,3,6
2120,0.55,5.29,2,5,1
555,0.3,4.31,2,4,4
4699,1.11,6.66,1,3,6
3674,0.71,5.74,2,1,6
5887,1.0,6.41,2,4,5
6176,1.01,6.39,2,4,4
1439,0.54,5.28,2,5,5
9547,1.27,6.98,2,3,5
4171,0.73,5.86,2,3,2
11154,1.5,7.1,5,3,6
4821,1.01,6.4,3,5,5
1431,0.41,4.78,2,2,2
2348,0.91,5.99,6,6,6
16409,1.5,7.43,1,2,4
12401,2.1,8.45,1,7,5
2790,0.83,6.05,2,3,7
4989,1.01,6.57,1,3,6
565,0.3,4.26,6,4,4
906,0.35,4.48,1,3,5
3384,0.7,5.79,2,4,4
692,0.33,4.47,3,5,2
891,0.33,4.46,2,2,3
571,0.31,4.36,2,1,6
984,0.33,4.51,2,2,2
2273,0.7,5.75,3,5,6
454,0.37,4.63,1,7,5
13299,1.56,7.4,1,4,5
625,0.31,4.35,1,5,3
1021,0.4,4.74,1,5,4
1173,0.5,5.08,2,4,6
749,0.31,4.35,2,3,5
526,0.3,4.3,6,5,4
638,0.32,4.33,5,3,6
630,0.3,4.22,3,5,4
957,0.3,4.33,2,2,1
3288,1.01,6.41,3,4,8
11382,1.23,6.86,3,3,3
777,0.35,4.58,2,1,5
12082,1.56,7.45,2,5,6
1781,0.53,5.24,2,5,2
482,0.26,4.11,2,5,4
829,0.42,4.72,3,6,6
4678,1.02,6.23,6,3,6
5818,1.08,6.78,1,5,4
863,0.3,4.33,2,4,1
764,0.3,4.36,2,5,1
711,0.41,4.78,2,3,6
368,0.3,4.38,1,7,5
4482,0.92,6.18,1,2,6
1634,0.55,5.37,2,4,5
4416,1.01,6.37,1,3,7
943,0.43,4.92,3,4,4
9293,1.34,7.04,1,4,5
606,0.41,4.7,6,7,5
612,0.4,4.79,2,6,7
8518,1.5,7.16,6,1,7
18320,2.02,8.15,1,3,7
5773,1.02,6.44,2,3,6
628,0.32,4.44,2,5,3
561,0.32,4.42,1,4,5
2451,0.72,5.81,2,4,7
6770,1.5,7.21,3,5,7
4586,1.0,6.24,6,3,6
851,0.36,4.53,2,1,6
3831,1.06,6.51,1,3,7
11951,2.03,8.03,2,7,7
1377,0.57,5.36,2,3,6
746,0.38,4.69,3,3,4
477,0.34,4.52,1,5,6
10730,1.23,6.93,3,2,4
5832,1.01,6.42,3,1,6
11686,1.51,7.28,2,5,4
886,0.37,4.63,2,2,4
685,0.41,4.73,6,2,6
6787,1.01,6.45,2,3,5
761,0.31,4.43,1,5,1
1901,0.64,5.57,1,3,6
10851,1.55,7.42,3,2,6
1151,0.41,4.79,2,4,2
6698,1.06,6.49,2,5,3
862,0.39,4.81,2,3,5
579,0.33,4.52,3,5,4
1438,0.51,5.12,3,4,5
2310,0.9,5.88,5,4,8
553,0.28,4.22,2,4,3
605,0.3,4.28,3,4,4
648,0.36,4.52,1,6,5
533,0.25,4.06,3,2,3
840,0.38,4.68,2,4,5
1590,0.54,5.26,2,2,5
2795,0.72,5.72,6,3,4
7258,1.2,6.89,1,4,5
2967,0.7,5.71,3,2,4
3189,0.74,5.94,2,2,5
920,0.37,4.63,2,3,3
611,0.41,4.73,6,4,7
11442,1.5,7.33,3,1,6
2096,0.71,5.67,6,5,6
9072,1.5,7.21,1,2,7
3472,0.7,5.66,2,2,4
1170,0.54,5.31,2,6,6
1436,0.5,5.05,6,3,5
900,0.32,4.38,1,2,5
544,0.31,4.3,6,5,4
447,0.31,4.36,2,6,5
6360,1.04,6.64,1,4,4
445,0.33,4.38,6,6,6
5599,1.01,6.27,1,2,6
1746,0.5,5.06,1,2,5
975,0.5,4.94,6,3,6
5893,0.99,6.35,1,3,5
645,0.32,4.41,3,3,5
499,0.3,4.36,2,2,6
1716,0.51,5.14,1,1,5
6809,1.04,6.56,2,4,5
10302,1.5,7.38,6,1,7
558,0.31,4.35,1,2,7
8001,1.57,7.43,1,3,7
419,0.24,4.05,3,3,5
2016,0.5,5.09,1,3,3
2929,0.7,5.71,2,4,5
608,0.3,4.23,1,5,5
394,0.31,4.29,1,3,8
2988,1.03,6.34,3,4,8
6586,1.2,6.75,1,4,6
684,0.3,4.32,1,5,2
4144,1.0,6.5,1,3,6
561,0.32,4.44,1,5,4
743,0.33,4.37,3,2,6
603,0.3,4.3,2,2,5
1333,0.38,4.66,2,3,1
8400,1.5,7.42,1,3,6
1752,0.5,5.09,2,1,5
3456,0.75,5.8,2,1,5
827,0.41,4.83,1,4,5
4198,1.19,6.92,1,7,7
783,0.4,4.72,6,4,4
1273,0.42,4.79,2,5,1
485,0.24,3.96,3,2,2
13588,1.06,6.54,2,1,3
925,0.4,4.69,3,2,5
7278,1.01,6.4,3,1,5
2428,0.71,5.69,6,6,3
12906,1.51,7.13,3,4,5
450,0.36,4.59,2,3,7
3511,0.73,5.7,3,2,3
6353,1.01,6.44,1,4,4
7869,1.2,6.82,2,5,4
6285,1.0,6.31,3,2,5
4570,1.06,6.54,3,2,7
7208,1.04,6.53,2,2,6
3787,0.77,6.03,3,1,5
5181,1.18,6.7,1,2,7
900,0.32,4.36,2,2,5
3152,0.75,5.84,2,1,6
4398,1.05,6.51,3,2,7
10284,1.26,6.94,3,3,4
2359,0.72,5.76,2,3,7
8324,1.56,7.52,1,7,4
6900,1.01,6.55,1,3,5
1129,0.43,4.88,2,1,5
1824,0.56,5.41,2,4,4
15175,2.1,8.16,1,4,7
5233,1.12,6.67,3,1,7
18674,2.01,8.11,2,1,7
5426,1.02,6.49,2,1,7
2016,0.7,5.56,5,4,6
3045,0.75,5.89,2,2,6
1310,0.52,5.22,3,6,4
2990,0.57,5.43,6,2,2
725,0.4,4.75,2,5,5
684,0.3,4.35,1,4,3
4182,0.9,6.11,3,4,5
1300,0.39,4.74,2,2,3
402,0.23,4.08,6,3,4
3990,0.93,6.29,2,2,7
4596,1.2,6.7,2,6,7
10080,1.5,7.02,5,2,7
1239,0.31,4.38,2,2,1
6793,1.2,6.67,6,4,5
1942,0.57,5.41,2,2,4
2928,0.7,5.76,3,3,5
6449,1.33,7.03,2,7,4
589,0.32,4.39,6,1,6
3781,0.91,6.14,1,1,7
506,0.3,4.27,1,6,6
1013,0.36,4.49,2,2,5
5243,0.92,6.28,2,4,4
1238,0.4,4.74,2,2,3
2726,0.7,5.8,3,3,4
2200,0.9,6.01,3,2,8
427,0.33,4.47,2,2,7
4232,0.92,6.28,3,2,6
945,0.45,4.87,1,3,5
1260,0.55,5.26,3,3,6
9960,1.5,7.23,3,6,5
5980,1.25,6.84,2,7,3
1889,0.71,5.75,2,7,6
541,0.29,4.3,3,4,3
2912,1.0,6.22,5,5,7
957,0.37,4.64,1,3,5
2264,0.71,5.78,2,4,7
5496,1.09,6.61,2,4,6
1892,0.54,5.3,3,1,5
3696,1.0,6.5,1,4,7
11565,1.51,7.26,1,2,6
10512,1.52,7.36,1,1,6
475,0.36,4.62,3,5,7
4140,1.1,6.53,3,2,7
16783,2.1,8.13,1,2,7
3841,0.9,6.25,1,4,5
3352,0.53,5.23,2,2,2
647,0.41,4.77,3,7,4
3562,0.93,6.25,3,6,4
1114,0.33,4.4,1,4,2
907,0.31,4.32,2,4,3
6944,1.19,6.78,1,5,5
1027,0.35,4.58,3,3,1
1915,0.56,5.32,2,2,5
3282,0.92,6.11,6,3,7
893,0.33,4.44,3,2,3
6999,1.01,6.35,6,3,4
1866,0.59,5.41,1,6,1
17904,1.74,7.61,1,4,4
2839,0.71,5.8,1,3,4
663,0.42,4.86,2,7,4
1808,0.53,5.26,1,1,5
1966,0.72,5.74,2,7,6
686,0.34,4.48,3,3,5
814,0.32,4.42,2,4,2
1166,0.4,4.73,2,2,3
1252,0.4,4.8,2,2,4
506,0.3,4.28,1,3,7
7483,1.07,6.57,2,3,5
4210,0.9,6.17,3,4,5
681,0.37,4.64,3,1,6
1200,0.4,4.66,1,1,4
737,0.29,4.35,3,1,6
4868,1.1,6.7,2,6,6
552,0.3,4.28,3,1,6
4157,0.9,6.18,3,5,5
3555,0.92,6.34,1,4,7
1861,0.59,5.5,6,3,4
3762,0.91,6.18,3,5,6
1125,0.38,4.7,2,4,1
363,0.25,4.09,2,4,6
1796,0.55,5.25,3,1,5
1153,0.41,4.79,1,2,4
2477,0.78,6.11,3,3,7
1926,0.48,5.04,2,3,2
3478,0.72,5.83,2,4,4
6578,1.2,6.82,2,5,6
945,0.35,4.51,2,1,5
3318,0.92,6.15,1,4,7
812,0.38,4.6,1,6,5
4575,0.94,6.29,2,1,6
8104,2.01,7.91,3,5,8
571,0.31,4.36,3,1,6
852,0.36,4.67,1,2,4
6088,1.11,6.78,6,1,6
1069,0.3,4.34,2,1,2
4965,1.32,7.19,3,6,7
658,0.31,4.43,2,4,4
6288,1.09,6.63,2,5,5
2326,0.71,5.73,3,6,4
968,0.43,4.87,1,4,6
1826,0.7,5.65,2,7,7
4463,1.14,6.61,1,5,6
4756,1.01,6.35,3,6,4
2729,0.9,6.12,6,7,6
13198,2.06,8.06,1,6,7
5822,1.2,6.82,2,5,6
1017,0.4,4.72,1,5,2
2066,0.56,5.35,2,4,3
2607,0.76,5.99,2,3,6
2093,0.57,5.37,1,1,4
7508,1.2,6.83,2,1,6
5436,1.22,6.78,2,4,7
772,0.32,4.45,3,4,2
3705,0.71,5.84,2,3,3
522,0.28,4.27,3,4,3
14680,1.52,7.24,3,1,5
12725,1.5,7.41,2,6,1
3520,1.0,6.43,2,2,8
5221,1.24,6.92,2,6,7
10886,1.5,7.17,6,5,5
1624,0.5,5.11,2,2,5
537,0.31,4.34,2,6,6
530,0.23,3.97,3,1,3
2851,0.87,6.07,3,3,7
1107,0.41,4.76,2,6,2
526,0.3,4.37,2,5,4
522,0.35,4.54,2,1,7
8192,1.52,7.37,3,3,7
13978,2.19,8.17,6,4,6
7835,1.01,6.46,3,3,3
6169,1.02,6.4,1,4,5
11757,2.02,8.11,3,7,7
1668,0.51,5.2,3,4,4
4321,1.12,6.59,1,6,5
473,0.3,4.31,3,6,4
2913,0.85,6.02,2,4,7
12059,1.24,6.91,2,3,3
15600,1.5,7.36,3,1,4
7204,1.33,7.02,1,5,6
11607,1.51,7.3,1,3,6
791,0.31,4.35,2,2,3
2021,0.58,5.42,3,4,3
16704,2.02,8.04,2,6,6
625,0.31,4.32,6,4,4
2015,0.76,5.75,6,7,4
972,0.32,4.39,2,1,5
7950,1.56,7.61,1,3,7
4372,1.06,6.54,1,3,7
625,0.31,4.31,3,5,3
1106,0.4,4.74,2,2,3
449,0.32,4.45,1,2,7
684,0.3,4.27,3,5,2
4668,1.16,6.7,2,6,6
8190,1.5,7.25,1,4,7
1606,0.57,5.36,1,7,4
1042,0.53,5.23,2,7,6
2467,0.73,5.79,2,2,7
1760,0.54,5.13,3,2,5
654,0.41,4.83,2,2,7
789,0.3,4.34,2,4,2
524,0.3,4.31,3,1,6
524,0.3,4.31,2,1,6
878,0.3,4.2,3,4,3
4721,1.0,6.42,2,3,7
2553,0.74,5.94,1,2,7
2196,0.7,5.7,3,3,6
4558,1.14,6.64,2,4,7
2913,0.83,5.97,1,2,6
18090,2.51,8.76,3,6,7
2263,0.7,5.7,3,2,7
1055,0.45,5.05,2,4,4
2657,0.7,5.54,6,2,4
605,0.3,4.31,2,3,5
1436,0.51,5.19,3,5,5
1406,0.51,5.15,1,3,6
692,0.31,4.42,2,1,5
449,0.27,4.33,3,2,5
7741,1.2,6.66,3,4,5
905,0.3,4.29,2,1,2
2203,0.51,5.08,2,3,3
6944,1.01,6.54,3,3,5
485,0.24,4.03,3,1,3
3880,1.2,6.95,3,7,7
5006,1.01,6.29,1,4,6
698,0.31,4.4,1,4,5
2872,0.72,5.94,3,2,5
552,0.24,4.01,3,2,2
586,0.28,4.22,2,5,2
2698,0.75,5.75,3,2,6
1883,0.7,5.58,3,3,7
675,0.31,4.35,3,3,4
375,0.23,4.0,2,4,6
4994,1.12,6.63,1,5,6
4011,1.01,6.49,6,3,7
3646,0.93,6.21,1,5,6
1726,0.54,5.25,2,4,4
1323,0.5,4.96,5,1,6
1996,0.6,5.4,2,1,6
18468,2.04,8.11,6,1,6
1127,0.53,5.14,6,2,7
9176,1.01,6.33,3,3,2
1294,0.48,5.17,1,3,5
2864,0.81,6.04,2,2,7
2401,0.58,5.29,2,3,3
15007,2.1,8.21,1,6,6
1292,0.59,5.39,2,5,7
1608,0.41,4.82,2,2,2
1320,0.55,5.33,2,6,6
689,0.34,4.48,2,5,5
2008,0.57,5.5,3,2,4
3429,0.89,6.08,2,2,7
1128,0.4,4.77,2,3,2
1024,0.35,4.57,1,5,2
4114,0.9,6.3,1,1,7
8455,1.65,7.73,2,2,7
4916,1.2,6.59,5,5,7
4133,1.23,6.88,1,6,6
14258,2.23,8.33,1,7,6
979,0.35,4.57,2,4,1
2641,0.73,5.81,3,5,4
2569,0.61,5.5,3,4,2
11333,1.54,7.45,2,4,6
3578,0.9,6.19,2,5,7
3763,0.7,5.73,2,4,2
5375,1.08,6.63,3,5,6
4844,1.0,6.33,3,4,6
804,0.31,4.37,2,1,3
2215,0.7,5.69,1,2,7
9092,1.06,6.57,2,2,5
4536,0.9,6.23,1,3,5
7523,1.08,6.5,1,4,4
608,0.33,4.44,2,1,6
695,0.34,4.52,2,6,1
864,0.32,4.44,2,2,3
10333,1.09,6.7,2,2,3
2765,0.71,5.73,1,3,4
8372,1.51,7.46,3,5,7
1163,0.4,4.72,2,3,3
10256,1.21,6.89,2,4,3
5111,1.03,6.57,2,4,6
738,0.35,4.35,5,2,3
1601,0.51,5.22,3,3,5
11792,2.0,8.09,3,7,7
1774,0.71,5.61,6,6,6
3579,0.91,6.18,1,6,5
3548,0.96,6.35,6,5,7
1978,0.66,5.58,3,5,4
2133,0.83,5.81,5,5,7
13344,1.06,6.54,2,2,1
2303,0.76,5.83,1,2,7
4422,1.1,6.56,3,5,7
4390,1.0,6.61,2,5,7
671,0.31,4.37,2,5,2
2363,0.78,5.77,6,2,7
9248,1.0,6.34,3,3,1
12809,1.57,7.5,2,5,5
1857,0.53,5.2,2,1,5
2367,0.7,5.56,1,5,4
1370,0.55,5.35,3,3,6
8265,1.19,6.78,2,3,5
914,0.31,4.38,2,3,1
765,0.43,4.96,3,2,7
5519,1.01,6.37,3,4,5
6137,1.31,7.07,1,7,5
447,0.34,4.55,1,6,6
2965,0.7,5.73,2,4,6
926,0.37,4.7,2,4,1
3791,0.59,5.39,2,1,2
605,0.3,4.31,2,3,5
10341,1.01,6.48,1,3,2
9954,1.5,7.24,1,4,6
2459,0.7,5.66,6,2,6
1605,0.56,5.34,2,6,2
3023,0.85,6.11,2,4,6
902,0.42,4.87,2,2,5
3895,1.01,6.31,6,4,7
11525,1.53,7.31,2,3,6
15065,2.08,8.22,1,6,6
1944,0.57,5.32,1,1,5
1060,0.38,4.71,2,1,3
557,0.31,4.38,2,6,2
761,0.33,4.5,2,3,3
5176,1.3,6.97,1,7,6
828,0.32,4.4,2,5,3
485,0.23,3.97,3,1,2
828,0.32,4.39,2,5,3
4119,1.01,6.45,2,5,7
4791,0.92,6.25,2,2,6
1773,0.6,5.39,3,4,5
